gene_id	gene_label	case_mean	control_mean	log2_fold_change	p_value	adjusted_p_value	neg_log10_adjusted_p	classification
59344	ALOXE3 [59344]	1.000000	3.000000	-1.000000	5.320055e-04	9.779761e-03	2.009672	Downregulated
8170	SLC14A2 [8170]	3.000000	1.000000	1.000000	5.320055e-04	9.779761e-03	2.009672	Upregulated
692088	SNORD50B [692088]	23.333333	39.000000	-0.717066	5.304563e-04	9.779761e-03	2.009672	Not significant
55276	PGM2 [55276]	437.333333	647.666667	-0.565449	5.309652e-04	9.779761e-03	2.009672	Not significant
4676	NAP1L4 [4676]	1109.333333	1519.666667	-0.453711	5.309731e-04	9.779761e-03	2.009672	Not significant
83855	KLF16 [83855]	305.333333	356.333333	-0.222168	5.289386e-04	9.779761e-03	2.009672	Not significant
4323	MMP14 [4323]	15879.000000	12527.666667	0.341978	5.336929e-04	9.806202e-03	2.008499	Not significant
54969	HPF1 [54969]	372.333333	471.000000	-0.338323	5.341981e-04	9.810907e-03	2.008291	Not significant
24138	IFIT5 [24138]	434.000000	503.333333	-0.213362	5.364524e-04	9.847716e-03	2.006664	Not significant
55256	ADI1 [55256]	1592.666667	1903.000000	-0.256684	5.375228e-04	9.862767e-03	2.006001	Not significant
8450	CUL4B [8450]	5186.666667	7582.666667	-0.547810	5.381155e-04	9.869043e-03	2.005725	Not significant
6252	RTN1 [6252]	251.666667	318.333333	-0.337828	5.399252e-04	9.897623e-03	2.004469	Not significant
717	C2 [717]	38.666667	20.000000	0.917538	5.407945e-04	9.901174e-03	2.004313	Not significant
10980	COPS6 [10980]	1411.333333	1891.666667	-0.422340	5.411247e-04	9.901174e-03	2.004313	Not significant
4082	MARCKS [4082]	4212.333333	5492.666667	-0.382807	5.409202e-04	9.901174e-03	2.004313	Not significant
101927969	SLIT3-AS2 [101927969]	121.000000	102.333333	0.239575	5.407945e-04	9.901174e-03	2.004313	Not significant
51360	MBTPS2 [51360]	718.666667	911.333333	-0.342232	5.433683e-04	9.937607e-03	2.002718	Not significant
10476	ATP5PD [10476]	1222.333333	1651.666667	-0.433978	5.438332e-04	9.941493e-03	2.002548	Not significant
2534	FYN [2534]	2229.333333	2751.333333	-0.303396	5.442043e-04	9.943660e-03	2.002454	Not significant
7150	TOP1 [7150]	1859.000000	2642.333333	-0.507056	5.455120e-04	9.962932e-03	2.001613	Not significant
29082	CHMP4A [29082]	599.666667	759.666667	-0.340700	5.475044e-04	9.994683e-03	2.000231	Not significant
115330	GPR146 [115330]	53.000000	31.666667	0.725140	5.489164e-04	1.001582e-02	1.999314	Not significant
10342	TFG [10342]	3060.333333	3588.666667	-0.229690	5.493629e-04	1.001932e-02	1.999162	Not significant
1147	CHUK [1147]	557.000000	716.333333	-0.362379	5.497804e-04	1.002229e-02	1.999033	Not significant
6728	SRP19 [6728]	877.666667	1226.000000	-0.481747	5.511345e-04	1.004233e-02	1.998166	Not significant
1075	CTSC [1075]	381.666667	551.000000	-0.528580	5.547436e-04	1.009874e-02	1.995733	Not significant
2739	GLO1 [2739]	1716.666667	2379.666667	-0.470916	5.546990e-04	1.009874e-02	1.995733	Not significant
4217	MAP3K5 [4217]	288.000000	393.000000	-0.447126	5.582336e-04	1.015758e-02	1.993210	Not significant
56650	CLDND1 [56650]	948.333333	1248.666667	-0.396557	5.593143e-04	1.017255e-02	1.992570	Not significant
29088	MRPL15 [29088]	409.000000	551.000000	-0.429044	5.632031e-04	1.023854e-02	1.989762	Not significant
9077	DIRAS3 [9077]	277.666667	498.666667	-0.842426	5.636172e-04	1.024134e-02	1.989643	Not significant
287	ANK2 [287]	210.333333	143.333333	0.550116	5.644700e-04	1.025211e-02	1.989187	Not significant
255394	TCP11L2 [255394]	332.333333	249.333333	0.413115	5.653636e-04	1.026360e-02	1.988700	Not significant
79019	CENPM [79019]	40.666667	92.666667	-1.168642	5.665433e-04	1.027944e-02	1.988031	Downregulated
55326	AGPAT5 [55326]	417.666667	524.333333	-0.327431	5.667578e-04	1.027944e-02	1.988031	Not significant
5902	RANBP1 [5902]	1044.000000	1815.000000	-0.797261	5.674389e-04	1.028705e-02	1.987709	Not significant
64849	SLC13A3 [64849]	219.666667	187.666667	0.226029	5.685312e-04	1.030211e-02	1.987074	Not significant
10381	TUBB3 [10381]	1537.000000	2448.666667	-0.671530	5.698945e-04	1.032204e-02	1.986235	Not significant
5708	PSMD2 [5708]	4624.333333	6219.666667	-0.427512	5.701553e-04	1.032204e-02	1.986235	Not significant
372	ARCN1 [372]	5191.666667	6553.333333	-0.335973	5.725363e-04	1.035827e-02	1.984713	Not significant
5442	POLRMT [5442]	415.333333	479.666667	-0.207298	5.726826e-04	1.035827e-02	1.984713	Not significant
286749	STON1-GTF2A1L [286749]	167.333333	216.666667	-0.370800	5.737623e-04	1.037303e-02	1.984094	Not significant
51645	PPIL1 [51645]	264.000000	416.000000	-0.654055	5.784259e-04	1.045255e-02	1.980778	Not significant
382	ARF6 [382]	2024.000000	2593.000000	-0.357257	5.788633e-04	1.045565e-02	1.980649	Not significant
84811	BUD13 [84811]	177.000000	248.666667	-0.488126	5.795875e-04	1.046393e-02	1.980305	Not significant
56942	CMC2 [56942]	168.000000	253.333333	-0.589697	5.802944e-04	1.046710e-02	1.980174	Not significant
100131315	GREM1-AS1 [100131315]	54.333333	68.333333	-0.325400	5.800527e-04	1.046710e-02	1.980174	Not significant
2230	FDX1 [2230]	246.000000	324.333333	-0.397408	5.834618e-04	1.051941e-02	1.978009	Not significant
60	ACTB [60]	52051.666667	69660.666667	-0.420393	5.850379e-04	1.054300e-02	1.977036	Not significant
11319	ECD [11319]	572.000000	737.666667	-0.366388	5.862374e-04	1.055978e-02	1.976345	Not significant
84306	PDCD2L [84306]	40.000000	56.000000	-0.475338	5.874330e-04	1.057648e-02	1.975659	Not significant
11340	EXOSC8 [11340]	316.000000	426.666667	-0.432004	5.894917e-04	1.060870e-02	1.974338	Not significant
105374171	LOC105374171 [105374171]	5.333333	12.666667	-1.109624	5.907573e-04	1.062661e-02	1.973605	Downregulated
131578	LRRC15 [131578]	60.000000	23.000000	1.345775	5.917589e-04	1.063977e-02	1.973068	Upregulated
5757	PTMA [5757]	7594.666667	11492.000000	-0.597507	5.923446e-04	1.064544e-02	1.972836	Not significant
285855	RPL7L1 [285855]	2516.000000	3232.333333	-0.361317	5.928449e-04	1.064957e-02	1.972668	Not significant
79083	MLPH [79083]	261.666667	355.000000	-0.438644	5.968010e-04	1.071575e-02	1.969977	Not significant
912	CD1D [912]	20.666667	43.666667	-1.043721	5.972101e-04	1.071821e-02	1.969878	Downregulated
4137	MAPT [4137]	28.333333	16.666667	0.731511	5.990761e-04	1.074680e-02	1.968721	Not significant
150159	SLC9B1 [150159]	43.666667	58.000000	-0.401516	5.996479e-04	1.075216e-02	1.968504	Not significant
7942	TFEB [7942]	102.000000	134.333333	-0.393873	6.000024e-04	1.075362e-02	1.968445	Not significant
54870	QRICH1 [54870]	1453.666667	1679.333333	-0.208059	6.003242e-04	1.075449e-02	1.968410	Not significant
6606	SMN1 [6606]	515.333333	636.000000	-0.302991	6.020221e-04	1.078000e-02	1.967381	Not significant
85360	SYDE1 [85360]	929.333333	1009.333333	-0.119012	6.028653e-04	1.079019e-02	1.966971	Not significant
306	ANXA3 [306]	11.333333	18.000000	-0.623437	6.036442e-04	1.079922e-02	1.966607	Not significant
10383	TUBB4B [10383]	2986.333333	5743.333333	-0.943281	6.045919e-04	1.081127e-02	1.966123	Not significant
65266	WNK4 [65266]	135.666667	265.333333	-0.962572	6.101093e-04	1.090498e-02	1.962375	Not significant
55907	CMAS [55907]	473.000000	653.666667	-0.465873	6.128695e-04	1.094934e-02	1.960612	Not significant
56666	PANX2 [56666]	144.000000	108.333333	0.407320	6.148299e-04	1.097441e-02	1.959619	Not significant
3667	IRS1 [3667]	2075.666667	2577.666667	-0.312356	6.147363e-04	1.097441e-02	1.959619	Not significant
9141	PDCD5 [9141]	1042.666667	1246.666667	-0.257572	6.183586e-04	1.103239e-02	1.957330	Not significant
63932	STEEP1 [63932]	235.666667	306.333333	-0.376948	6.195264e-04	1.104822e-02	1.956708	Not significant
84230	LRRC8C [84230]	165.333333	253.000000	-0.610751	6.224252e-04	1.109489e-02	1.954877	Not significant
10447	FAM3C [10447]	1843.333333	2278.333333	-0.305512	6.234986e-04	1.110900e-02	1.954325	Not significant
83461	CDCA3 [83461]	283.333333	459.666667	-0.696140	6.249954e-04	1.113063e-02	1.953480	Not significant
10283	CWC27 [10283]	568.666667	759.666667	-0.417146	6.260789e-04	1.114488e-02	1.952924	Not significant
79892	MCMBP [79892]	939.666667	1254.000000	-0.415932	6.278914e-04	1.117210e-02	1.951865	Not significant
4094	MAF [4094]	24.333333	14.333333	0.724366	6.289394e-04	1.118569e-02	1.951337	Not significant
163126	EID2 [163126]	200.000000	233.333333	-0.221367	6.309942e-04	1.121717e-02	1.950117	Not significant
147912	SIX5 [147912]	385.333333	323.000000	0.253852	6.331855e-04	1.125104e-02	1.948807	Not significant
54893	MTMR10 [54893]	891.000000	1107.666667	-0.313710	6.349464e-04	1.127216e-02	1.947993	Not significant
124641	OVCA2 [124641]	285.666667	337.000000	-0.237649	6.347301e-04	1.127216e-02	1.947993	Not significant
2806	GOT2 [2806]	1478.333333	1879.666667	-0.346297	6.382344e-04	1.132543e-02	1.945945	Not significant
1843	DUSP1 [1843]	1565.666667	2490.333333	-0.669220	6.385770e-04	1.132640e-02	1.945908	Not significant
123169	LEO1 [123169]	669.000000	895.666667	-0.420411	6.417228e-04	1.137707e-02	1.943969	Not significant
11198	SUPT16H [11198]	2973.000000	3885.666667	-0.386129	6.441663e-04	1.141525e-02	1.942514	Not significant
11212	PLPBP [11212]	619.666667	741.000000	-0.257601	6.466159e-04	1.145351e-02	1.941061	Not significant
400360	LINC02915 [400360]	29.333333	47.666667	-0.682030	6.473573e-04	1.146148e-02	1.940759	Not significant
57678	GPAM [57678]	393.666667	501.000000	-0.347053	6.484108e-04	1.147387e-02	1.940290	Not significant
27020	NPTN [27020]	1717.666667	2099.000000	-0.289100	6.486396e-04	1.147387e-02	1.940290	Not significant
488	ATP2A2 [488]	8652.333333	10979.333333	-0.343594	6.498125e-04	1.148945e-02	1.939701	Not significant
79736	TEFM [79736]	126.666667	158.000000	-0.316645	6.502522e-04	1.149207e-02	1.939602	Not significant
23548	TTC33 [23548]	215.000000	279.333333	-0.376112	6.555287e-04	1.158012e-02	1.936287	Not significant
6729	SRP54 [6729]	1528.000000	1939.666667	-0.343964	6.570837e-04	1.160239e-02	1.935453	Not significant
105371893	SLC9A3R1-AS1 [105371893]	20.666667	27.666667	-0.403897	6.576544e-04	1.160726e-02	1.935270	Not significant
10049	DNAJB6 [10049]	1626.666667	2113.666667	-0.377625	6.587711e-04	1.162176e-02	1.934728	Not significant
6319	SCD [6319]	11730.000000	8875.333333	0.402290	6.602618e-04	1.164284e-02	1.933941	Not significant
8453	CUL2 [8453]	920.333333	1221.333333	-0.407843	6.676944e-04	1.176864e-02	1.929274	Not significant
105372401	LOC105372401 [105372401]	327.000000	388.333333	-0.247310	6.699757e-04	1.180356e-02	1.927987	Not significant
79657	RPAP3 [79657]	718.000000	967.333333	-0.429512	6.710062e-04	1.181643e-02	1.927514	Not significant
64924	SLC30A5 [64924]	1294.666667	1609.333333	-0.313665	6.726696e-04	1.184043e-02	1.926633	Not significant
9453	GGPS1 [9453]	572.000000	696.000000	-0.282624	6.745818e-04	1.186878e-02	1.925594	Not significant
81887	LAS1L [81887]	620.666667	783.666667	-0.335939	6.797075e-04	1.195254e-02	1.922540	Not significant
28999	KLF15 [28999]	89.000000	72.666667	0.288913	6.799497e-04	1.195254e-02	1.922540	Not significant
105369435	LOC105369435 [105369435]	18.000000	8.000000	1.078003	6.817103e-04	1.197815e-02	1.921610	Upregulated
10120	ACTR1B [10120]	657.333333	736.666667	-0.164151	6.824460e-04	1.198572e-02	1.921336	Not significant
28989	NTMT1 [28989]	370.666667	608.333333	-0.713222	6.873298e-04	1.206612e-02	1.918432	Not significant
347240	KIF24 [347240]	183.333333	239.333333	-0.382720	6.885139e-04	1.208152e-02	1.917879	Not significant
6382	SDC1 [6382]	495.666667	678.666667	-0.452549	6.907537e-04	1.211542e-02	1.916662	Not significant
64093	SMOC1 [64093]	353.666667	453.666667	-0.358345	6.926184e-04	1.214272e-02	1.915684	Not significant
100506007	RTCA-AS1 [100506007]	23.666667	34.333333	-0.518467	6.938616e-04	1.215369e-02	1.915292	Not significant
1291	COL6A1 [1291]	119910.333333	97676.000000	0.295877	6.937420e-04	1.215369e-02	1.915292	Not significant
3908	LAMA2 [3908]	870.333333	713.666667	0.285954	6.951338e-04	1.216515e-02	1.914883	Not significant
130557	ZNF513 [130557]	269.000000	309.666667	-0.202408	6.950944e-04	1.216515e-02	1.914883	Not significant
643155	SMIM15 [643155]	965.000000	1277.666667	-0.404545	6.970783e-04	1.218835e-02	1.914055	Not significant
1655	DDX5 [1655]	14182.666667	17234.333333	-0.281139	6.967716e-04	1.218835e-02	1.914055	Not significant
5179	PENK [5179]	33.333333	47.666667	-0.503324	7.018006e-04	1.226547e-02	1.911316	Not significant
8614	STC2 [8614]	12273.666667	9846.666667	0.317830	7.022502e-04	1.226788e-02	1.911230	Not significant
27309	ZNF330 [27309]	538.666667	696.333333	-0.369780	7.051451e-04	1.231299e-02	1.909636	Not significant
58515	SELENOK [58515]	224.000000	327.000000	-0.543771	7.060230e-04	1.231971e-02	1.909400	Not significant
11234	HPS5 [11234]	1262.000000	1566.333333	-0.311457	7.061555e-04	1.231971e-02	1.909400	Not significant
106635540	SNORA105B [106635540]	126.333333	201.000000	-0.665745	7.077437e-04	1.233648e-02	1.908809	Not significant
84816	RTN4IP1 [84816]	68.666667	92.666667	-0.427067	7.076574e-04	1.233648e-02	1.908809	Not significant
4709	NDUFB3 [4709]	533.000000	810.333333	-0.603455	7.104142e-04	1.237755e-02	1.907365	Not significant
8872	CDC123 [8872]	1028.333333	1350.333333	-0.392673	7.135711e-04	1.242706e-02	1.905632	Not significant
26770	SNORD79 [26770]	60.000000	79.666667	-0.403163	7.146869e-04	1.244099e-02	1.905145	Not significant
200162	SPAG17 [200162]	49.000000	69.333333	-0.492280	7.152360e-04	1.244504e-02	1.905004	Not significant
10124	ARL4A [10124]	65.333333	104.666667	-0.671714	7.183149e-04	1.248758e-02	1.903522	Not significant
8405	SPOP [8405]	1012.666667	1236.666667	-0.288039	7.179993e-04	1.248758e-02	1.903522	Not significant
51700	CYB5R2 [51700]	148.000000	207.000000	-0.481271	7.195271e-04	1.249339e-02	1.903320	Not significant
64710	NUCKS1 [64710]	5360.333333	6968.000000	-0.378360	7.193575e-04	1.249339e-02	1.903320	Not significant
54968	TMEM70 [54968]	265.666667	345.333333	-0.377124	7.196009e-04	1.249339e-02	1.903320	Not significant
84287	ZDHHC16 [84287]	809.000000	1029.000000	-0.346651	7.225327e-04	1.253876e-02	1.901745	Not significant
7114	TMSB4X [7114]	8404.666667	11937.000000	-0.506127	7.248658e-04	1.256264e-02	1.900919	Not significant
11168	PSIP1 [11168]	1619.666667	2096.000000	-0.371739	7.242643e-04	1.256264e-02	1.900919	Not significant
60491	NIF3L1 [60491]	302.333333	391.000000	-0.369950	7.245629e-04	1.256264e-02	1.900919	Not significant
5925	RB1 [5925]	889.666667	1213.000000	-0.446811	7.255723e-04	1.256588e-02	1.900807	Not significant
55486	PARL [55486]	463.666667	596.333333	-0.362340	7.256909e-04	1.256588e-02	1.900807	Not significant
107282092	BOLA2-SMG1P6 [107282092]	151.000000	194.333333	-0.361867	7.269999e-04	1.257748e-02	1.900406	Not significant
617	BCS1L [617]	453.333333	557.000000	-0.296514	7.268725e-04	1.257748e-02	1.900406	Not significant
55379	LRRC59 [55379]	3200.000000	4453.333333	-0.476687	7.305256e-04	1.263293e-02	1.898496	Not significant
90313	TP53I13 [90313]	420.333333	495.000000	-0.235378	7.319827e-04	1.265257e-02	1.897821	Not significant
3156	HMGCR [3156]	1810.000000	1486.000000	0.284382	7.326051e-04	1.265777e-02	1.897643	Not significant
1465	CSRP1 [1465]	3009.333333	4954.333333	-0.719059	7.335078e-04	1.266781e-02	1.897298	Not significant
109	ADCY3 [109]	1261.666667	1428.333333	-0.178869	7.361226e-04	1.270739e-02	1.895944	Not significant
3021	H3-3B [3021]	3968.666667	5292.000000	-0.415068	7.372251e-04	1.271619e-02	1.895643	Not significant
29104	N6AMT1 [29104]	286.666667	335.333333	-0.225494	7.372780e-04	1.271619e-02	1.895643	Not significant
51103	NDUFAF1 [51103]	227.000000	309.333333	-0.444785	7.380966e-04	1.272473e-02	1.895351	Not significant
51009	DERL2 [51009]	650.333333	821.666667	-0.336912	7.394922e-04	1.273917e-02	1.894859	Not significant
50999	TMED5 [50999]	1600.000000	1995.333333	-0.318379	7.395813e-04	1.273917e-02	1.894859	Not significant
100533184	ARHGAP19-SLIT1 [100533184]	26.333333	44.000000	-0.719264	7.454070e-04	1.282270e-02	1.892020	Not significant
23203	PMPCA [23203]	1034.666667	1337.666667	-0.370237	7.453913e-04	1.282270e-02	1.892020	Not significant
105377945	LOC105377945 [105377945]	388.666667	479.333333	-0.301795	7.457332e-04	1.282270e-02	1.892020	Not significant
63826	SRR [63826]	480.333333	567.333333	-0.239701	7.454133e-04	1.282270e-02	1.892020	Not significant
168451	THAP5 [168451]	382.000000	479.666667	-0.327692	7.509566e-04	1.290688e-02	1.889179	Not significant
8905	AP1S2 [8905]	653.333333	794.666667	-0.282138	7.535209e-04	1.294530e-02	1.887888	Not significant
6634	SNRPD3 [6634]	1921.000000	2659.333333	-0.468999	7.566096e-04	1.299237e-02	1.886312	Not significant
34	ACADM [34]	650.000000	871.333333	-0.422222	7.569202e-04	1.299237e-02	1.886312	Not significant
10699	CORIN [10699]	746.666667	870.000000	-0.220278	7.576671e-04	1.299952e-02	1.886073	Not significant
9420	CYP7B1 [9420]	155.333333	77.333333	0.996927	7.647372e-04	1.311511e-02	1.882228	Not significant
1984	EIF5A [1984]	4357.000000	6276.000000	-0.526409	7.721071e-04	1.323574e-02	1.878252	Not significant
112939	NACC1 [112939]	1376.333333	1745.333333	-0.342451	7.752965e-04	1.328463e-02	1.876651	Not significant
134510	UBLCP1 [134510]	879.333333	1111.000000	-0.337035	7.783227e-04	1.333068e-02	1.875148	Not significant
57505	AARS2 [57505]	395.000000	519.333333	-0.393936	7.799467e-04	1.335269e-02	1.874431	Not significant
105376392	LOC105376392 [105376392]	107.666667	142.000000	-0.396106	7.808660e-04	1.336262e-02	1.874109	Not significant
105369699	LOC105369699 [105369699]	53.333333	59.666667	-0.159066	7.829382e-04	1.339226e-02	1.873146	Not significant
5538	PPT1 [5538]	2711.333333	3683.000000	-0.441739	7.868699e-04	1.345366e-02	1.871159	Not significant
7266	DNAJC7 [7266]	1387.000000	1862.666667	-0.425136	7.880731e-04	1.346839e-02	1.870684	Not significant
1666	DECR1 [1666]	943.666667	1141.333333	-0.274106	7.890440e-04	1.347913e-02	1.870338	Not significant
9456	HOMER1 [9456]	170.333333	219.333333	-0.362882	7.917165e-04	1.351892e-02	1.869058	Not significant
285386	TPRG1 [285386]	13.333333	5.666667	1.104337	7.939517e-04	1.353947e-02	1.868398	Upregulated
677838	SNORA61 [677838]	35.333333	50.666667	-0.507940	7.939517e-04	1.353947e-02	1.868398	Not significant
10458	BAIAP2 [10458]	357.000000	398.000000	-0.156429	7.933628e-04	1.353947e-02	1.868398	Not significant
101926907	LOC101926907 [101926907]	12.333333	7.333333	0.678072	7.962302e-04	1.356658e-02	1.867530	Not significant
574042	SNORA10 [574042]	18.666667	28.666667	-0.593090	7.962302e-04	1.356658e-02	1.867530	Not significant
200916	RPL22L1 [200916]	941.666667	1562.666667	-0.730113	8.011711e-04	1.364486e-02	1.865031	Not significant
10978	CLP1 [10978]	171.666667	224.000000	-0.381935	8.028074e-04	1.366681e-02	1.864333	Not significant
3992	FADS1 [3992]	7179.000000	5779.333333	0.312831	8.054068e-04	1.370514e-02	1.863116	Not significant
10346	TRIM22 [10346]	2094.000000	1664.333333	0.331139	8.065764e-04	1.371912e-02	1.862674	Not significant
4170	MCL1 [4170]	5567.333333	6958.000000	-0.321634	8.074502e-04	1.372805e-02	1.862391	Not significant
4568	TRNL2 [4568]	331.000000	446.000000	-0.429092	8.090718e-04	1.374968e-02	1.861707	Not significant
55653	BCAS4 [55653]	99.666667	129.666667	-0.376305	8.097124e-04	1.375463e-02	1.861551	Not significant
3855	KRT7 [3855]	174.333333	310.666667	-0.829904	8.180383e-04	1.389007e-02	1.857296	Not significant
9643	MORF4L2 [9643]	5072.666667	6315.000000	-0.315982	8.201217e-04	1.391944e-02	1.856378	Not significant
7570	ZNF22 [7570]	464.000000	562.666667	-0.277612	8.212234e-04	1.393214e-02	1.855982	Not significant
